#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_000964.3",2449841,2450290,"-",938727,"fur","BSU_23520","NP_390233.2",149,"transcriptional regulator for iron transport and metabolism"
"chromosome","NC_000964.3",2450403,2451047,"-",938723,"spoIIM","BSU_23530","NP_390234.1",214,"autolysin component for dissolution of the septal cell wall (stage II sporulation)"
"chromosome","NC_000964.3",2451148,2451363,"-",938724,"yqkK","BSU_23540","NP_390235.1",71,"conserved protein of unknown function"
"chromosome","NC_000964.3",2451463,2452782,"-",938725,"mleA","BSU_23550","NP_390236.1",439,"catabolic NAD-dependent malic enzyme (conversion of malate into pyruvate)"
"chromosome","NC_000964.3",2452800,2454206,"-",938720,"mleN","BSU_23560","NP_390237.1",468,"malate-H+/Na+-lactate antiporter"
"chromosome","NC_000964.3",2454347,2455774,"-",938721,"ansB","BSU_23570","NP_390238.2",475,"L-aspartase (aspartate ammonia lyase)"
"chromosome","NC_000964.3",2455819,2456808,"-",938722,"ansA","BSU_23580","NP_390239.1",329,"exported L-asparaginase"
"chromosome","NC_000964.3",2456990,2457340,"-",938717,"ansR","BSU_23590","NP_390240.1",116,"transcriptional regulator of ansAB (Xre family)"
"chromosome","NC_000964.3",2457349,2458512,"-",938718,"yqxK","BSU_23600","NP_390241.2",387,"putative nucleotide binding protein"
"chromosome","NC_000964.3",2458509,2459066,"-",938719,"nudF","BSU_23610","NP_390242.1",185,"isopentenyl pyrophosphate and dimethylallyl pyrophosphate diphosphatase (moonlighting ADP-ribose pyrophosphatase)"
"chromosome","NC_000964.3",2459141,2459263,"-",37862900,"mciZ","BSU_23616","YP_009513976.1",40,"cell division inhibitor"
"chromosome","NC_000964.3",2459326,2460246,"-",938714,"yqkF","BSU_23620","NP_390243.1",306,"NADPH-dependent aldo-keto reductase (acts on 4-hydroxy-2,3-trans-nonenal)"
"chromosome","NC_000964.3",2460278,2460502,"-",938715,"yqkE","BSU_23630","NP_390244.1",74,"conserved protein of unknown function"
"chromosome","NC_000964.3",2460664,2461581,"-",938716,"yqkD","BSU_23640","NP_390245.1",305,"putative hydrolase"
"chromosome","NC_000964.3",2461621,2461860,"-",938711,"yqkC","BSU_23650","NP_390246.1",79,"conserved protein of unknown function"
"chromosome","NC_000964.3",2461873,2462196,"-",938713,"yqkB","BSU_23660","NP_390247.1",107,"conserved protein of unknown function"
"chromosome","NC_000964.3",2462193,2463224,"-",938712,"yqkA","BSU_23670","NP_390248.1",343,"conserved protein of unknown function"
"chromosome","NC_000964.3",2463217,2463561,"-",938708,"yqjZ","BSU_23680","NP_390249.1",114,"putative degradation enzyme (oxygenase)"
"chromosome","NC_000964.3",2463571,2464041,"-",938709,"yqjY","BSU_23690","NP_390250.1",156,"putative N-acetyltransferase"
"chromosome","NC_000964.3",2464227,2464565,"-",938710,"yqjX","BSU_23700","NP_390251.1",112,"conserved protein of unknown function"
"chromosome","NC_000964.3",2464562,2465800,"-",938705,"polYB","BSU_23710","NP_390252.1",412,"Y family DNA polymerase V bypassing lesions during replication"
"chromosome","NC_000964.3",2465966,2466172,"-",938707,"yqzH","BSU_23720","NP_390253.1",68,"conserved protein of unknown function"
"chromosome","NC_000964.3",2466721,2467953,"-",938706,"yqjV","BSU_23730","NP_390254.2",410,"putative efflux transporter"
"chromosome","NC_000964.3",2467800,2468162,"-",938702,"yqjU","BSU_23740","NP_390255.2",120,"hypothetical protein BSU_23740"
"chromosome","NC_000964.3",2468159,2468545,"-",938703,"yqjT","BSU_23750","NP_390256.1",128,"putative lyase"
"chromosome","NC_000964.3",2468549,2469508,"-",938704,"coaA","BSU_23760","NP_390257.2",319,"pantothenate kinase"
"chromosome","NC_000964.3",2469580,2470926,"-",938700,"dsdA","BSU_23770","NP_390258.2",448,"D-serine ammonia-lyase"
"chromosome","NC_000964.3",2471002,2471781,"-",938699,"yqjQ","BSU_23780","NP_390259.1",259,"putative metabolite dehydrogenase, NAD-binding"
"chromosome","NC_000964.3",2471787,2472746,"-",938701,"yqjP","BSU_23790","NP_390260.1",319,"putative metal-dependent hydrolase"
"chromosome","NC_000964.3",2473151,2473987,"-",938697,"proI","BSU_23800","NP_390261.1",278,"pyrroline-5-carboxylate reductase (NADP-dependent, weak activity)"
"chromosome","NC_000964.3",2474028,2475671,"-",938696,"yqjN","BSU_23810","NP_390262.2",547,"putative N-deacylase"
"chromosome","NC_000964.3",2475843,2476859,"-",938698,"yqjM","BSU_23820","NP_390263.1",338,"NADPH-dependent flavin oxidoreductase (acting on cinnamaldehyde-related compounds)"
"chromosome","NC_000964.3",2476969,2477730,"-",938693,"yqjL","BSU_23830","NP_390264.1",253,"putative hydrolase"
"chromosome","NC_000964.3",2478006,2478929,"-",938694,"rnz","BSU_23840","NP_390265.1",307,"ribonuclease Z"
"chromosome","NC_000964.3",2479156,2480625,"-",938690,"zwf","BSU_23850","NP_390266.2",489,"glucose-6-phosphate 1-dehydrogenase (NADP-dependent)"
"chromosome","NC_000964.3",2480750,2482159,"-",938695,"gndA","BSU_23860","NP_390267.2",469,"NADP+-dependent 6-P-gluconate dehydrogenase"
"chromosome","NC_000964.3",2482269,2483513,"-",938691,"polYA","BSU_23870","NP_390268.2",414,"DNA-damage lesion bypass DNA polymerase"
"chromosome","NC_000964.3",2483586,2483873,"-",2914225,"mifM","BSU_23880","YP_054586.1",95,"regulator of OxaAB translation"
"chromosome","NC_000964.3",2483904,2484731,"-",938692,"oxaAB","BSU_23890","NP_390269.1",275,"Sec-independent factor for membrane protein insertion (YidC/SpoIIIJ family)"
"chromosome","NC_000964.3",2484911,2485639,"-",938688,"yqjF","BSU_23900","NP_390270.3",242,"conserved protein of unknown function"
"chromosome","NC_000964.3",2485680,2486795,"-",938687,"yqjE","BSU_23910","NP_390271.2",371,"putative peptidase or deacylase"
"chromosome","NC_000964.3",2486813,2488336,"-",938685,"yqjD","BSU_23920","NP_390272.2",507,"putative propionyl-CoA carboxylase beta chain"
"chromosome","NC_000964.3",2488329,2488751,"-",938689,"yqjC","BSU_23930","NP_390273.2",140,"putative methylmalonyl-CoA epimerase"
"chromosome","NC_000964.3",2488953,2489483,"-",938684,"yqjB","BSU_23940","NP_390274.1",176,"putative L,D-transpeptidase"
"chromosome","NC_000964.3",2489535,2490503,"-",938681,"yqjA","BSU_23950","NP_390275.2",322,"conserved protein of unknown function"
"chromosome","NC_000964.3",2490574,2491296,"-",938686,"artR","BSU_23960","NP_390276.1",240,"high affinity arginine ABC transporter (ATP-binding protein)"
"chromosome","NC_000964.3",2491289,2491948,"-",938678,"artQ","BSU_23970","NP_390277.1",219,"high affinity arginine ABC transporter (permease)"
"chromosome","NC_000964.3",2492029,2492796,"-",938682,"artP","BSU_23980","NP_390278.1",255,"high affinity arginine ABC transporter binding lipoprotein"
"chromosome","NC_000964.3",2493064,2493501,"-",938683,"brxB","BSU_23990","NP_390279.1",145,"bacilliredoxin B (de-bacillithiolation)"
"chromosome","NC_000964.3",2493662,2494555,"-",938679,"bmrU","BSU_24000","NP_390280.2",297,"putative lipid kinase BmrU"
"chromosome","NC_000964.3",2494656,2495825,"-",938680,"bmr","BSU_24010","NP_390281.2",389,"multidrug-efflux transporter"
"chromosome","NC_000964.3",2495898,2496734,"-",938676,"bmrR","BSU_24020","NP_390282.2",278,"transcriptional regulator (MerR family)"
"chromosome","NC_000964.3",2496796,2498070,"-",938677,"bkdB","BSU_24030","NP_390283.1",424,"branched-chain alpha-keto acid dehydrogenase E2 subunit (lipoamide acyltransferase)"
"chromosome","NC_000964.3",2498093,2499076,"-",938672,"bkdAB","BSU_24040","NP_390284.1",327,"branched-chain alpha-keto acid dehydrogenase E1 subunit"
"chromosome","NC_000964.3",2499090,2500082,"-",938674,"bkdAA","BSU_24050","NP_390285.1",330,"branched-chain alpha-keto acid dehydrogenase E1 subunit"
"chromosome","NC_000964.3",2500104,2501528,"-",938669,"lpdV","BSU_24060","NP_390286.2",474,"branched-chain alpha-keto acid dehydrogenase E3 subunit (dihydrolipoamide dehydrogenase)"
"chromosome","NC_000964.3",2501549,2502640,"-",938675,"buk","BSU_24070","NP_390287.2",363,"branched-chain fatty-acid kinase"
"chromosome","NC_000964.3",2502659,2503753,"-",938670,"bcd","BSU_24080","NP_390288.1",364,"branched-chain amino acid dehydrogenase"
"chromosome","NC_000964.3",2503765,2504664,"-",938671,"ptb","BSU_24090","NP_390289.2",299,"phosphate BCFA and butyryl coenzyme A transferase"
"chromosome","NC_000964.3",2504789,2506867,"-",938666,"bkdR","BSU_24100","NP_390290.1",692,"transcriptional regulator"
"chromosome","NC_000964.3",2507020,2507256,"-",938667,"yqzF","BSU_24110","NP_390291.1",78,"conserved protein of unknown function"
"chromosome","NC_000964.3",2507298,2508203,"-",938668,"mmgF","BSU_24120","NP_390292.1",301,"2-methylisocitrate lyase"
"chromosome","NC_000964.3",2508221,2509639,"-",938663,"mmgE","BSU_24130","NP_390293.2",472,"2-methylcitrate dehydratase (promiscuous)"
"chromosome","NC_000964.3",2509654,2510772,"-",938665,"mmgD","BSU_24140","NP_390294.1",372,"bifunctional citrate synthase/2-methylcitrate synthase"
"chromosome","NC_000964.3",2510806,2511945,"-",938664,"mmgC","BSU_24150","NP_390295.2",379,"propionyl-CoA dehydrogenase subunit"
"chromosome","NC_000964.3",2511973,2512836,"-",938660,"mmgB","BSU_24160","NP_390296.2",287,"3-hydroxybutyryl-CoA dehydrogenase"
"chromosome","NC_000964.3",2512861,2514042,"-",938662,"mmgA","BSU_24170","NP_390297.1",393,"degradative acetoacetyl-CoA thiolase"
"chromosome","NC_000964.3",2514169,2514900,"-",938661,"glpQ","BSU_24180","NP_390298.2",243,"glycerophosphodiester phosphodiesterase (exolytic cleavage of individual teichoic acid monomer units)"
"chromosome","NC_000964.3",2514979,2515599,"-",938657,"yqiI","BSU_24190","NP_390299.2",206,"N-acetylmuramoyl-L-alanine amidase"
"chromosome","NC_000964.3",2515614,2515907,"-",938658,"yqiH","BSU_24200","NP_390300.2",97,"putative lipoprotein"
"chromosome","NC_000964.3",2516215,2516367,"-",37862904,,"BSU_24205","YP_009513977.1",50,"hypothetical protein BSU_24205"
"chromosome","NC_000964.3",2516440,2517558,"-",938659,"yqiG","BSU_24210","NP_390301.1",372,"putative NADH-dependent flavin oxidoreductase"
"chromosome","NC_000964.3",2518023,2518826,"-",938655,"spo0A","BSU_24220","NP_390302.1",267,"response regulator, phosphorylated in response to complex YlbF/YmcA/YaaT"
"chromosome","NC_000964.3",2519102,2520382,"-",938654,"spoIVB","BSU_24230","NP_390303.2",426,"regulatory membrane-associated serine protease"
"chromosome","NC_000964.3",2520557,2522287,"-",938656,"recN","BSU_24240","NP_390304.2",576,"factor for double strand breaks DNA repair and genetic recombination"
"chromosome","NC_000964.3",2522324,2522773,"-",938653,"argR","BSU_24250","NP_390305.1",149,"transcriptional regulator (AhrC(ArgR)-arginine)"
"chromosome","NC_000964.3",2522871,2523716,"-",938651,"yqxC","BSU_24260","NP_390306.2",281,"putative 2\\'-O-ribose RNA methyltransferase"
"chromosome","NC_000964.3",2523713,2525614,"-",938609,"dxs","BSU_24270","NP_390307.1",633,"1-deoxyxylulose-5-phosphate synthase"
"chromosome","NC_000964.3",2525789,2526679,"-",938652,"ispA","BSU_24280","NP_390308.2",296,"farnesyl diphosphate synthase"
"chromosome","NC_000964.3",2526669,2526923,"-",938649,"xseB","BSU_24290","NP_390309.2",84,"exodeoxyribonuclease VII (small subunit)"
"chromosome","NC_000964.3",2526920,2528266,"-",938650,"xseA","BSU_24300","NP_390310.2",448,"exodeoxyribonuclease VII (large subunit)"
"chromosome","NC_000964.3",2528404,2529255,"-",938602,"folD","BSU_24310","NP_390311.1",283,"methylenetetrahydrofolate dehydrogenase; methenyltetrahydrofolate cyclohydrolase"
"chromosome","NC_000964.3",2529267,2529662,"-",938606,"nusB","BSU_24320","NP_390312.2",131,"transcription termination factor NusB"
"chromosome","NC_000964.3",2529926,2530333,"-",938598,"yqhY","BSU_24330","NP_390313.2",135,"alkaline shock protein"
"chromosome","NC_000964.3",2530354,2531706,"-",938588,"accC","BSU_24340","NP_390314.2",450,"acetyl-CoA carboxylase subunit (biotin carboxylase subunit)"
"chromosome","NC_000964.3",2531718,2532197,"-",938587,"accB","BSU_24350","NP_390315.1",159,"acetyl-CoA carboxylase subunit (biotin carboxyl carrier subunit)"
"chromosome","NC_000964.3",2532353,2533009,"-",938600,"spoIIIAH","BSU_24360","NP_390316.2",218,"stage III sporulation ratchet engulfment protein"
"chromosome","NC_000964.3",2533010,2533699,"-",938595,"spoIIIAG","BSU_24370","NP_390317.2",229,"stage III sporulation engulfment assembly protein"
"chromosome","NC_000964.3",2533692,2534312,"-",938576,"spoIIIAF","BSU_24380","NP_390318.1",206,"stage III sporulation protein (feeding tube apparatus)"
"chromosome","NC_000964.3",2534326,2535525,"-",938569,"spoIIIAE","BSU_24390","NP_390319.2",399,"stage III sporulation protein (feeding tube apparatus)"
"chromosome","NC_000964.3",2535544,2535945,"-",938577,"spoIIIAD","BSU_24400","NP_390320.1",133,"stage III sporulation protein (feeding tube apparatus)"
"chromosome","NC_000964.3",2535952,2536158,"-",938562,"spoIIIAC","BSU_24410","NP_390321.1",68,"stage III sporulation protein (feeding tube apparatus)"
"chromosome","NC_000964.3",2536181,2536696,"-",938561,"spoIIIAB","BSU_24420","NP_390322.1",171,"stage III sporulation protein (feeding tube apparatus)"
"chromosome","NC_000964.3",2536690,2537613,"-",938563,"spoIIIAA","BSU_24430","NP_390323.1",307,"ATP-binding stage III sporulation protein"
"chromosome","NC_000964.3",2537689,2537970,"-",938559,"yqhV","BSU_24440","NP_390324.1",93,"conserved protein of unknown function"
"chromosome","NC_000964.3",2538115,2538672,"-",938558,"efp","BSU_24450","NP_390325.2",185,"elongation factor P"
"chromosome","NC_000964.3",2538697,2539758,"-",938560,"papA","BSU_24460","NP_390326.1",353,"aminopeptidase (Met-Xaa and Xaa-Pro, Xaa-Pro-Xaa)"
"chromosome","NC_000964.3",2539755,2540201,"-",938557,"yqhS","BSU_24470","NP_390327.1",148,"3-dehydroquinate dehydratase, type II"
"chromosome","NC_000964.3",2540288,2540824,"-",938555,"yqhR","BSU_24480","NP_390328.1",178,"putative integral inner membrane protein"
"chromosome","NC_000964.3",2541051,2542007,"-",938556,"yqhQ","BSU_24490","NP_390329.2",318,"conserved protein of unknown function"
"chromosome","NC_000964.3",2542047,2542442,"-",938552,"yqhP","BSU_24500","NP_390330.1",131,"conserved protein of unknown function"
"chromosome","NC_000964.3",2542439,2543314,"-",938553,"yqhO","BSU_24510","NP_390331.1",291,"putative lipase / acyl esterase"
"chromosome","NC_000964.3",2543440,2543868,"-",938554,"mntR","BSU_24520","NP_390332.2",142,"transcriptional regulator (hydrogen peroxide sensing, allosterically regulated by Mn2+)"
"chromosome","NC_000964.3",2543968,2544804,"-",938551,"lipM","BSU_24530","NP_390333.1",278,"protein octanoyltransferase"
"chromosome","NC_000964.3",2544995,2545375,"-",938550,"yqhL","BSU_24540","NP_390334.2",126,"putative sulfur transferase"
"chromosome","NC_000964.3",2545410,2546876,"-",938549,"gcvPB","BSU_24550","NP_390335.1",488,"glycine decarboxylase (subunit 2) (glycine cleavage system protein P)"
"chromosome","NC_000964.3",2546869,2548215,"-",938546,"gcvPA","BSU_24560","NP_390336.2",448,"glycine decarboxylase (subunit 1) (glycine cleavage system protein P)"
"chromosome","NC_000964.3",2548245,2549333,"-",938547,"gcvT","BSU_24570","NP_390337.2",362,"aminomethyltransferase (glycine cleavage system protein T)"
"chromosome","NC_000964.3",2549775,2551448,"-",938548,"yqhH","BSU_24580","NP_390338.1",557,"putative RNA polymerase-associated helicase protein"
"chromosome","NC_000964.3",2551469,2552263,"-",938541,"yqhG","BSU_24590","NP_390339.1",264,"conserved protein of unknown function"
"chromosome","NC_000964.3",2552446,2552619,"-",938543,"sinI","BSU_24600","NP_390340.1",57,"antagonist of SinR"
"chromosome","NC_000964.3",2552653,2552988,"-",938544,"sinR","BSU_24610","NP_390341.1",111,"master regulator of biofilm formation"
"chromosome","NC_000964.3",2553081,2553866,"-",938545,"tasA","BSU_24620","NP_390342.1",261,"major biofilm matrix component"
"chromosome","NC_000964.3",2553930,2554502,"-",938542,"sipW","BSU_24630","NP_390343.1",190,"type I signal peptidase"
"chromosome","NC_000964.3",2554486,2555247,"-",938532,"tapA","BSU_24640","NP_390344.1",253,"lipoprotein for biofilm formation"
"chromosome","NC_000964.3",2555519,2555845,"-",938529,"yqzG","BSU_24650","NP_390345.1",108,"putative exported protein"
"chromosome","NC_000964.3",2555887,2556066,"-",938540,"spoIIT","BSU_24660","NP_390346.2",59,"factor involved in sporulation"
"chromosome","NC_000964.3",2556137,2556511,"-",938538,"comGG","BSU_24670","NP_390347.1",124,"component of the DNA transport pilin platform"
"chromosome","NC_000964.3",2556512,2556895,"-",938530,"comGF","BSU_24680","NP_390348.1",127,"component of the DNA transport pilin platform"
"chromosome","NC_000964.3",2556921,2557268,"-",938518,"comGE","BSU_24690","NP_390349.1",115,"component of the DNA transport pilin platform"
"chromosome","NC_000964.3",2557252,2557683,"-",938531,"comGD","BSU_24700","NP_390350.1",143,"membrane component of the DNA transport pilin platform"
"chromosome","NC_000964.3",2557673,2557969,"-",938526,"comGC","BSU_24710","NP_390351.1",98,"pilin-like component of the DNA transport membrane pilin platform"
"chromosome","NC_000964.3",2557983,2558954,"-",938527,"comGB","BSU_24720","NP_390352.1",323,"membrane pilin platform component of the DNA transport machinery"
"chromosome","NC_000964.3",2559007,2560077,"-",938516,"comGA","BSU_24730","NP_390353.1",356,"membrane associated ATPase of the pilin platform for DNA competence"
"chromosome","NC_000964.3",2560489,2561442,"-",938517,"yqxL","BSU_24740","NP_390354.1",317,"CorA-type divalent ion transporter"
"chromosome","NC_000964.3",2561585,2562913,"-",938492,"yqhB","BSU_24750","NP_390355.1",442,"putative membrane associated enzyme"
"chromosome","NC_000964.3",2562966,2563802,"-",938513,"rsbRD","BSU_24760","NP_390356.2",278,"component of the anxiosome (stressosome)"
"chromosome","NC_000964.3",2564026,2564406,"-",938484,"mgsR","BSU_24770","NP_390357.2",126,"transcriptional regulator of stress"
"chromosome","NC_000964.3",2564638,2564883,"-",938215,"yqgY","BSU_24780","NP_390358.1",81,"conserved protein of unknown function"
"chromosome","NC_000964.3",2564923,2565558,"-",938218,"yqgX","BSU_24790","NP_390359.1",211,"putative metal-binding hydrolase"
"chromosome","NC_000964.3",2565715,2565888,"-",938217,"yqgW","BSU_24800","NP_390360.1",57,"conserved protein of unknown function"
"chromosome","NC_000964.3",2565920,2566234,"-",938212,"yqgV","BSU_24810","NP_390361.2",104,"conserved protein of unknown function"
"chromosome","NC_000964.3",2566237,2567298,"-",938213,"yqgU","BSU_24820","NP_390362.2",353,"putative lipoprotein"
"chromosome","NC_000964.3",2567360,2568490,"-",938214,"yqgT","BSU_24830","NP_390363.1",376,"putative d,l-endopeptidase"
